Fecha_Hora,Artista,Tema
12/2/2023 03:22,Lito Vitale,El Viejo
12/2/2023 03:19,Los Piojos,Ay Ay Ay
12/2/2023 03:14,Los Piojos,Chac Tu Chac - En Vivo
12/2/2023 03:10,Los Piojos,Manjar
12/2/2023 03:06,Los Piojos,Los Mocosos
12/2/2023 03:01,Los Piojos,Genius
12/2/2023 02:57,Los Piojos,Morella
12/2/2023 02:52,Los Piojos,Difícil
12/2/2023 02:47,Los Piojos,Entrando en Tu Ciudad
12/2/2023 02:44,Los Piojos,Babilonia
12/2/2023 02:41,Los Piojos,Luz de Marfil
12/2/2023 02:36,Los Piojos,Basta de Penas
12/2/2023 02:31,Los Piojos,Dientes de Cordero
12/2/2023 02:27,Los Piojos,Buenos Tiempos
12/2/2023 02:23,Los Piojos,La Luna y la Cabra
12/2/2023 02:19,Los Piojos,Pensar en Nada - En Vivo
12/2/2023 02:12,Los Piojos,Te Diría
12/2/2023 02:06,Los Piojos,Y Quemás
12/2/2023 02:02,Los Piojos,Taxi Boy
12/2/2023 01:57,Los Piojos,Fantasma
12/2/2023 01:52,Los Piojos,Labios de Seda
12/2/2023 01:48,Los Piojos,Agua
12/2/2023 01:43,Los Piojos,Al Atardecer
12/2/2023 01:38,Los Piojos,Cruel
12/2/2023 01:34,Los Piojos,Muy Despacito
12/2/2023 01:28,Los Piojos,El Balneario de los Doctores Crotos
12/2/2023 01:24,Los Piojos,Verano del 92
12/2/2023 01:17,Los Piojos,Canción de Cuna
12/2/2023 01:11,Los Piojos,Pistolas
12/2/2023 01:06,Los Piojos,Desde Lejos No Se Ve
12/2/2023 01:02,Los Piojos,Muévelo
12/2/2023 00:57,Los Piojos,Pacífico
12/2/2023 00:52,Los Piojos,Yira Yira
12/2/2023 00:49,Los Piojos,Amor de Perros
12/2/2023 00:45,Los Piojos,Vine Hasta Aquí
12/2/2023 00:40,Los Piojos,Civilización
12/2/2023 00:36,Los Piojos,Todo Pasa
12/2/2023 00:30,Los Piojos,Ando Ganas (Llora Llora)
12/2/2023 00:25,Los Piojos,Como Alí
12/2/2023 00:21,Los Piojos,Ruleta
12/2/2023 00:17,Los Piojos,El Farolito
12/2/2023 00:13,Los Piojos,Bicho de Ciudad
11/2/2023 20:14,Viejas Locas,Todo Sigue Igual
11/2/2023 20:04,Los Piojos,Vine Hasta Aquí
11/2/2023 19:59,La Vela Puerca,Llenos De Magia
11/2/2023 19:55,Árbol,Pequeños Sueños
11/2/2023 19:52,No Te Va Gustar,A las Nueve
11/2/2023 19:49,Babasónicos,Puesto
11/2/2023 19:45,Los Piojos,Civilización
11/2/2023 19:41,Viejas Locas,Aunque A Nadie Ya Le Importe
11/2/2023 19:38,Cuentos Borgeanos,Eternidad
11/2/2023 19:34,Sumo,No Tan Distintos
11/2/2023 19:31,No Te Va Gustar,Ese Maldito Momento
11/2/2023 19:28,Los Piojos,Ruleta
11/2/2023 19:24,Los Piojos,Llevátelo
11/2/2023 19:18,Los Piojos,El Viejo - En Vivo
11/2/2023 19:15,Los Piojos,A Veces
11/2/2023 19:11,Lito Vitale,El Viejo
11/2/2023 19:07,Los Piojos,Olvidate (Ya Ves) - En Vivo
11/2/2023 19:03,Los Piojos,Ay Ay Ay
11/2/2023 18:58,Los Piojos,Los Mocosos
11/2/2023 18:53,Los Piojos,Manjar
11/2/2023 18:48,Los Piojos,Chac Tu Chac - En Vivo
11/2/2023 18:45,Los Piojos,Morella
11/2/2023 18:40,Los Piojos,Genius
11/2/2023 18:36,Los Piojos,Difícil
11/2/2023 18:31,Los Piojos,Entrando en Tu Ciudad
11/2/2023 18:27,Los Piojos,Babilonia
11/2/2023 18:25,Los Piojos,Luz de Marfil
11/2/2023 18:19,Los Piojos,Basta de Penas
11/2/2023 18:15,Los Piojos,Dientes de Cordero
11/2/2023 18:10,Los Piojos,Buenos Tiempos
11/2/2023 18:06,Los Piojos,La Luna y la Cabra
11/2/2023 18:03,Los Piojos,Pensar en Nada - En Vivo
11/2/2023 17:55,Los Piojos,Te Diría
11/2/2023 17:50,Los Piojos,Y Quemás
11/2/2023 17:45,Los Piojos,Taxi Boy
11/2/2023 17:41,Los Piojos,Labios de Seda
11/2/2023 17:37,Los Piojos,Fantasma
11/2/2023 17:32,Los Piojos,Agua
11/2/2023 17:27,Los Piojos,Al Atardecer
11/2/2023 17:22,Los Piojos,Cruel
11/2/2023 17:18,Los Piojos,Muy Despacito
11/2/2023 17:12,Los Piojos,El Balneario de los Doctores Crotos
11/2/2023 17:08,Los Piojos,Verano del 92
11/2/2023 17:01,Los Piojos,Canción de Cuna
11/2/2023 16:55,Los Piojos,Pistolas
11/2/2023 16:50,Los Piojos,Desde Lejos No Se Ve
11/2/2023 16:45,Los Piojos,Muévelo
11/2/2023 16:41,Los Piojos,Pacífico
11/2/2023 16:36,Los Piojos,Yira Yira
11/2/2023 16:33,Los Piojos,Amor de Perros
11/2/2023 16:29,Los Piojos,Vine Hasta Aquí
11/2/2023 16:24,Los Piojos,Civilización
11/2/2023 16:20,Los Piojos,Todo Pasa
11/2/2023 16:14,Los Piojos,Ando Ganas (Llora Llora)
11/2/2023 16:09,Los Piojos,Como Alí
11/2/2023 16:05,Los Piojos,Ruleta
11/2/2023 16:01,Los Piojos,El Farolito
11/2/2023 15:56,Los Piojos,Bicho de Ciudad
10/2/2023 21:10,Los Rodriguez,Peor es nada - Demo 90
10/2/2023 21:00,Los Rodriguez,Peor es nada - Demo 90
10/2/2023 20:57,Los Rodriguez,100 Pajaros Volando
10/2/2023 20:52,Los Rodriguez,Adiós amigo
10/2/2023 20:48,Los Rodriguez,Mala suerte
10/2/2023 20:48,Los Rodriguez,Adiós amigo
10/2/2023 20:43,Los Rodriguez,El profesional
10/2/2023 20:39,Los Rodriguez,Canal 69
10/2/2023 20:37,Los Rodriguez,No estoy borracho - En direct
10/2/2023 20:31,Los Rodriguez,Especies que desaparecen
10/2/2023 20:26,Los Rodriguez,That's Life
10/2/2023 20:23,Los Rodriguez,Pequeño salto mortal - Edición Aniversario
10/2/2023 20:20,Los Rodriguez,N
10/2/2023 20:16,Los Rodriguez,7 segundos
10/2/2023 20:13,Los Rodriguez,Aquí no podemos hacerlo
10/2/2023 20:08,Los Rodriguez,Cuando t has ido - Edición Aniversario
10/2/2023 20:05,Los Rodriguez,Mr. Jones
10/2/2023 20:04,Los Rodriguez,La Mirada Del Adios
10/2/2023 20:01,Los Rodriguez,Todavía una canción de amor
10/2/2023 19:56,Los Rodriguez,Cuando te has ido - Demo 92
10/2/2023 19:53,Los Rodriguez,Copa rota
10/2/2023 19:49,Los Rodriguez,Mi rock perdido - Edición Aniversario
10/2/2023 19:44,Los Rodriguez,Diez años después
10/2/2023 19:41,Los Rodriguez,En el último trago
10/2/2023 19:38,Los Rodriguez,A los ojos
10/2/2023 19:33,Los Rodriguez,Sin documentos - Edición Aniversario
10/2/2023 19:28,Los Rodriguez,Milonga del marinero y el capitán
10/2/2023 19:25,Los Rodriguez,Enganchate Conmigo
10/2/2023 19:22,Los Rodriguez,Salu
10/2/2023 19:18,Los Rodriguez,Me estás atrapando otra vez - Edición Aniversario
10/2/2023 19:13,Los Rodriguez,Buena Suerte
10/2/2023 19:10,Los Rodriguez,Dulce condena
10/2/2023 19:05,Los Rodriguez,Mi Enfermedad - Version 96
10/2/2023 19:01,Los Rodriguez,Dulce condena
10/2/2023 18:57,Los Rodriguez,Mucho mejor (feat. Coque Malla)
10/2/2023 18:53,Los Rodriguez,Para no olvidar
10/2/2023 18:51,Los Rodriguez,Para no olvidar
8/2/2023 02:35,Los Caballeros De La Quema,Me Sobás la Espalda (Viuda Negra)
8/2/2023 02:21,Los Caballeros De La Quema,El Culo del Asunto / La Rubia Tarada / Los Viejos Vinagres (En Vivo)
8/2/2023 02:11,Los Caballeros De La Quema,Me Vuelvo a Morón
8/2/2023 02:08,Los Caballeros De La Quema,Hola Frank
8/2/2023 02:04,Los Caballeros De La Quema,Nueve Días
8/2/2023 02:02,Los Caballeros De La Quema,Domingo Muerto / Todos Decimos Nada / No Hay (En Vivo)
8/2/2023 01:16,Los Caballeros De La Quema,Zapping
8/2/2023 01:13,Los Caballeros De La Quema,Los Tipos Duros No Bailan
8/2/2023 01:09,Los Caballeros De La Quema,Buenos Aires Esquina Vietnam
8/2/2023 01:05,Los Caballeros De La Quema,Perreras (En Vivo)
8/2/2023 01:00,Los Caballeros De La Quema,Faisán
8/2/2023 00:56,Los Caballeros De La Quema,No Hay
8/2/2023 00:52,Los Caballeros De La Quema,Con el Agua en los Pies
8/2/2023 00:52,Los Caballeros De La Quema,Jodido Noviembre (En Vivo Provincia Emergente)
8/2/2023 00:46,Los Caballeros De La Quema,Casi Nadie (Versión Oculta)
8/2/2023 00:41,Los Caballeros De La Quema,Celofán
8/2/2023 00:38,Los Caballeros De La Quema,Ros
8/2/2023 00:34,Los Caballeros De La Quema,Primavera Negra (En Vivo Provincia Emergente)
8/2/2023 00:30,Los Caballeros De La Quema,By
8/2/2023 00:25,Los Caballeros De La Quema,Malvenido
8/2/2023 00:20,Los Caballeros De La Quema,Carlito
8/2/2023 00:16,Los Caballeros De La Quema,Pejerrey (En Vivo Provincia Emergente)
8/2/2023 00:13,Los Caballeros De La Quema,Todo Tan Raro
8/2/2023 00:08,Los Caballeros De La Quema,Huelga de Princesas
8/2/2023 00:04,Los Caballeros De La Quema,Mientras Haya Luces de Bar
8/2/2023 00:04,Los Caballeros De La Quema,Que Pasa En el Barrio (En Vivo Provincia Emergente)
8/2/2023 00:03,Los Caballeros De La Quema,Rómulo y Remo
7/2/2023 23:58,Los Caballeros De La Quema,De Mala Muerte
7/2/2023 23:58,Los Caballeros De La Quema,Todos Atrás y Dios de 9 (En Vivo)
7/2/2023 23:54,Los Caballeros De La Quema,Cuatro de Copas (En Vivo Provincia Emergente)
7/2/2023 23:48,Los Caballeros De La Quema,Todos Atrás y Dios de Nueve
7/2/2023 23:44,Los Caballeros De La Quema,No Chamuyes
7/2/2023 23:43,Los Caballeros De La Quema,Todos Atrás y Dios de Nueve
7/2/2023 23:43,Los Caballeros De La Quema,Mientras Haya Luces del Bar (En Vivo Provincia Emergente)
7/2/2023 23:43,Los Caballeros De La Quema,Mientras Haya Luces del Bar (En Vivo Provincia Emergente)
7/2/2023 23:43,Los Caballeros De La Quema,Que Pasa En el Barrio (En Vivo Provincia Emergente)
7/2/2023 23:43,Los Caballeros De La Quema,De Mala Muerte
7/2/2023 23:43,Los Caballeros De La Quema,Patri
7/2/2023 23:43,Los Caballeros De La Quema,No Chamuyes
7/2/2023 23:43,Los Caballeros De La Quema,Rómulo y Remo
7/2/2023 23:43,Los Caballeros De La Quema,Rómulo y Remo
7/2/2023 23:43,Los Caballeros De La Quema,Cuatro de Copas (En Vivo Provincia Emergente)
7/2/2023 23:43,Los Caballeros De La Quema,Todos Atrás y Dios de 9 (En Vivo)
7/2/2023 23:38,Los Caballeros De La Quema,De Mala Muerte
7/2/2023 23:34,Los Caballeros De La Quema,Todos Atrás y Dios de 9 (En Vivo)
7/2/2023 23:30,Los Caballeros De La Quema,Cuatro de Copas (En Vivo Provincia Emergente)
7/2/2023 23:24,Los Caballeros De La Quema,Todos Atrás y Dios de Nueve
7/2/2023 23:20,Los Caballeros De La Quema,No Chamuyes
7/2/2023 23:15,Los Caballeros De La Quema,Mientras Haya Luces del Bar (En Vivo Provincia Emergente)
7/2/2023 23:07,Los Caballeros De La Quema,Patri
7/2/2023 23:03,Los Caballeros De La Quema,Hasta Estallar
7/2/2023 22:59,Los Caballeros De La Quema,Otro Jueves Cobarde (feat. Joaquín Sabina)
7/2/2023 22:53,Los Caballeros De La Quema,Oxidado
7/2/2023 22:48,Los Caballeros De La Quema,Fulanos de Nadie
7/2/2023 22:43,Los Caballeros De La Quema,Sapo de Otro Pozo
7/2/2023 22:39,Los Caballeros De La Quema,Avanti Morocha
7/2/2023 17:44,Los Piojos,Media Caña
7/2/2023 14:58,Los Piojos,Ruleta
7/2/2023 14:54,Los Piojos,Labios de Seda
7/2/2023 14:50,Los Piojos,Vine Hasta Aquí
7/2/2023 14:45,Indio Solari,El Que la Seca la Llena
7/2/2023 14:42,Indio Solari,La Moda No Es Vanguardia
7/2/2023 14:38,Indio Solari,El Tío Alberto en el Día de la Bicicleta
7/2/2023 14:34,Indio Solari,La Pequeña Mamba
7/2/2023 14:30,Indio Solari,Ostende Hotel
7/2/2023 12:39,Indio Solari,Ostende Hotel
7/2/2023 12:36,Indio Solari,La Oscuridad
7/2/2023 01:11,La Vela Puerca,El Viejo
7/2/2023 01:01,Pappo's Blues,Tomé Demasiado
7/2/2023 00:59,Sumo,No Tan Distintos
7/2/2023 00:57,Divididos,Soy Quien No Ha De Morir
7/2/2023 00:57,Divididos,Nada Tengo
7/2/2023 00:57,Divididos,Intro Ortega y Gases / Andá a Lavartelos / Niño Hereje - En Vivo
7/2/2023 00:57,Divididos,Cabalgata Deportiva
7/2/2023 00:56,Divididos,Vientito del Tucumán
7/2/2023 00:56,Divididos,Light My Fire (Enciende Mi Fuego)
7/2/2023 00:56,Divididos,La Amanecida - En Vivo
7/2/2023 00:56,Divididos,Enciende Mi Fuego
7/2/2023 00:52,Divididos,Tanto Anteojo
7/2/2023 00:49,Divididos,Haciendo Cosas Raras
7/2/2023 00:46,Divididos,Casi Estatua
7/2/2023 00:43,Divididos,Muerto a Laburar
7/2/2023 00:38,Divididos,Cajita Musical
7/2/2023 00:32,Divididos,Huelga de Amores - En Vivo
7/2/2023 00:30,Divididos,Aburridos Peligrosos
7/2/2023 00:26,Divididos,Elefantes en Europa
7/2/2023 00:22,Divididos,Vengo del Placard de Otro
7/2/2023 00:19,Divididos,Avanzando Retroceden
7/2/2023 00:15,Divididos,Insomnio
7/2/2023 00:10,Divididos,Ch
7/2/2023 00:06,Divididos,La Flor Azul
7/2/2023 00:04,Divididos,Un Alegre en Este Infierno - En Vivo
6/2/2023 23:58,Divididos,A
6/2/2023 23:54,Divididos,El Fantasio - En Vivo
6/2/2023 23:48,Divididos,Mañana en el Abasto
6/2/2023 23:48,Divididos,Sábado
6/2/2023 23:46,Divididos,Dame un Limón
6/2/2023 23:43,Divididos,Salir A Asustar
6/2/2023 23:39,Divididos,Guanuqueando - En Vivo
6/2/2023 23:39,Divididos,Sábado
6/2/2023 23:39,Divididos,Dame Un Limón
6/2/2023 23:39,Divididos,El Burrito
6/2/2023 23:31,Divididos,El Arriero
6/2/2023 23:24,Divididos,Buscando un Ángel
6/2/2023 23:24,Divididos,La Rubia Tarada
6/2/2023 23:20,Divididos,Ortega Y Gases
6/2/2023 23:17,Divididos,Sucio y Desprolijo
6/2/2023 23:13,Divididos,Pepe Lui
6/2/2023 23:09,Divididos,Tengo - En Vivo
6/2/2023 23:06,Divididos,Paisano De Hurlingham
6/2/2023 23:02,Divididos,Como un Cuento
6/2/2023 22:57,Divididos,Sisters - En Vivo
6/2/2023 22:51,Divididos,Cielito Lindo
6/2/2023 22:47,Divididos,Amapola del 66
6/2/2023 22:41,Divididos,El 38
6/2/2023 22:38,Divididos,¿Qué Tal?
6/2/2023 22:35,Divididos,Nene de Antes
6/2/2023 22:31,Divididos,Miente el After Hour
6/2/2023 22:28,Los Piojos,Pacífico
6/2/2023 22:23,Bersuit Vergarabat,Esperando El Impacto
6/2/2023 22:20,Kapanga,El Universal
6/2/2023 22:16,Turf,Pasos Al Costado
6/2/2023 22:12,La Renga,En los Brazos del Sol
6/2/2023 22:07,La Portuaria,A Través De Tus Ojos
6/2/2023 22:04,Bersuit Vergarabat,Desconexión Sideral
6/2/2023 21:59,Intoxicados,Don Electrón
6/2/2023 21:55,Pappo,Descortés
6/2/2023 21:53,Divididos,Pepe Lui
6/2/2023 21:49,Los Piojos,Fantasma
6/2/2023 21:44,Patricio Rey y sus Redonditos de Ricota,El Templo de Momo
6/2/2023 21:40,Attaque 77,Cartonero
6/2/2023 21:37,Callejeros,Pompeya
6/2/2023 21:35,Kapanga,Postal
6/2/2023 21:30,La Vela Puerca,Llenos De Magia
6/2/2023 21:26,Skay Beilinson,Oda a la Sin Nombre
6/2/2023 21:21,La Renga,A Tu Lado
6/2/2023 21:18,Los Tipitos,Algo
6/2/2023 21:15,Los Piojos,Luz de Marfil
6/2/2023 21:09,Turf,Cuatro Personalidades
6/2/2023 21:06,Intoxicados,De La Guitarra
6/2/2023 21:00,La 25,Chica Suburbana
6/2/2023 20:58,Bersuit Vergarabat,El Viejo De Arriba
6/2/2023 20:54,Ratones Paranoicos,Lo que doy - Vivo
6/2/2023 20:50,La Renga,Detonador de Sueños
6/2/2023 20:48,Indio Solari,Flight 956
6/2/2023 20:42,Kapanga,Miro de Atrás
6/2/2023 20:38,Los Piojos,Labios de Seda
6/2/2023 20:34,Ella Es Tan Cargosa,Refugio
6/2/2023 20:30,Las Pastillas del Abuelo,Tantas Escaleras
6/2/2023 20:25,Patricio Rey y sus Redonditos de Ricota,Una Piba Con la Remera de Greenpeace
6/2/2023 20:21,Intoxicados,Volver a Casa
6/2/2023 20:17,Turf,Magia Blanca
6/2/2023 20:13,Los Piojos,Reggae Rojo y Negro
6/2/2023 20:09,La Renga,La Razón Que Te Demora
6/2/2023 01:43,Indio Solari,La Oscuridad
6/2/2023 01:26,Indio Solari,El Callejón de los Milagros
6/2/2023 01:23,Indio Solari,A Bailar Que No Hay Infierno
6/2/2023 01:19,Indio Solari,La Ciudad de los Encandilados
6/2/2023 01:16,Indio Solari,Pinturas de Guerra
6/2/2023 01:14,Intoxicados,Volver a Casa
6/2/2023 01:12,Divididos,Nene de Antes
6/2/2023 01:12,Almafuerte,Convide Rutero
6/2/2023 01:11,La Vela Puerca,Llenos De Magia
6/2/2023 01:07,Divididos,Nene de Antes
6/2/2023 01:03,Patricio Rey y sus Redonditos de Ricota,Yo Caníbal
6/2/2023 01:00,Ratones Paranoicos,Rock del Pedazo
6/2/2023 00:57,Don Osvaldo,O No
6/2/2023 00:57,La Portuaria,Selva
6/2/2023 00:55,Viejas Locas,Aunque A Nadie Ya Le Importe
6/2/2023 00:52,Divididos,El 38
6/2/2023 00:49,Sumo,No Tan Distintos
6/2/2023 00:47,Bersuit Vergarabat,Se Viene
6/2/2023 00:43,La Renga,Ser Yo
6/2/2023 00:39,La Renga,Reíte
6/2/2023 00:34,La Renga,El Twist Del Pibe
5/2/2023 23:38,La Renga,El Twist Del Pibe
5/2/2023 23:29,La Renga,Cuando Estés Acá
5/2/2023 23:24,La Renga,Me Hice Canción
5/2/2023 23:20,La Renga,El Revelde
5/2/2023 23:17,La Renga,Vende Patria Clon
5/2/2023 23:14,La Renga,El Hombre De La Estrella
5/2/2023 23:11,La Renga,Bien Alto
5/2/2023 23:07,La Renga,Tripa Y Corazón
5/2/2023 23:04,La Renga,El Terco
5/2/2023 23:00,La Renga,Hielasangre
5/2/2023 22:54,La Renga,El Rastro de la Conciencia
5/2/2023 22:50,La Renga,Míralos
5/2/2023 22:45,La Renga,En los Brazos del Sol
5/2/2023 22:40,La Renga,Noche Vudú
5/2/2023 22:37,La Renga,Las Cosas Que Hace
5/2/2023 22:32,La Renga,Dementes en el Espacio
5/2/2023 22:32,La Renga,Estado
5/2/2023 22:29,La Renga,La Razón Que Te Demora
5/2/2023 22:24,La Renga,El Ojo del Huracán
5/2/2023 22:20,La Renga,Detonador de Sueños
5/2/2023 22:18,La Renga,A Tu Lado
5/2/2023 00:16,Memphis La Blusera,Irresponsable
5/2/2023 00:04,Las Pelotas,Personalmente
5/2/2023 00:00,Ratones Paranoicos,Lo que doy - Vivo
4/2/2023 23:56,Fito Paez,Polaroid De Locura Ordinaria
4/2/2023 23:52,Los Piojos,El Balneario de los Doctores Crotos
4/2/2023 23:48,Los Caballeros De La Quema,Rómulo y Remo
4/2/2023 23:43,Bersuit Vergarabat,Vuelos
4/2/2023 23:39,Divididos,Cielito Lindo
4/2/2023 23:35,Ratones Paranoicos,La Avispa
4/2/2023 23:32,Fito Paez,Naturaleza Sangre
4/2/2023 23:30,Los Piojos,Yira Yira
4/2/2023 23:27,Los Caballeros De La Quema,Hasta Estallar
4/2/2023 23:22,Bersuit Vergarabat,Murguita Del Sur
4/2/2023 23:18,Pappo's Blues,Trabajando en el Ferrocarril
4/2/2023 23:17,Divididos,Buscando un Ángel
4/2/2023 23:13,Fito Paez,Volver a Mí
4/2/2023 23:10,Babasónicos,Fizz
4/2/2023 23:07,Los Caballeros De La Quema,Patri
4/2/2023 23:03,Los Visitantes,Estaré
4/2/2023 23:00,Ratones Paranoicos,El Centauro
4/2/2023 22:57,Divididos,Dame Un Limón
4/2/2023 22:53,Fito Paez,Tumbas de la gloria
4/2/2023 22:48,Bersuit Vergarabat,Esperando El Impacto
4/2/2023 22:45,Catupecu Machu,Para Vestirte Hoy
4/2/2023 22:41,Viejas Locas,Aunque A Nadie Ya Le Importe
4/2/2023 22:37,Ratones Paranoicos,Juana de Arco
4/2/2023 22:35,Divididos,Nene de Antes
4/2/2023 22:30,Fito Paez,Dos días en la vida
4/2/2023 22:27,Fito Paez,Bailando Hasta Que Se Vaya La Noche
4/2/2023 22:22,Fito Paez,Dando Vueltas En El Aire
4/2/2023 22:18,Fito Paez,Fuga En Tabu
4/2/2023 22:13,Fito Paez,De Mil Novecientos Veinte
4/2/2023 22:09,Fito Paez,Track Track
4/2/2023 22:04,Fito Paez,Ciudad De Pobres Corazones
4/2/2023 21:59,Fito Paez,Gente Sin Swing
4/2/2023 16:15,Fito Paez,Nada Mas Preciado
4/2/2023 16:11,Fito Paez,A Las Piedras De Belen
4/2/2023 16:07,Fito Paez,Ambar Violeta
4/2/2023 16:05,Fito Paez,Pompa Bye Bye
4/2/2023 15:59,Fito Paez,The Golden Light
4/2/2023 15:54,Fito Paez,El Mar de Gerardo
4/2/2023 15:48,Fito Paez,Diosa del Sol
4/2/2023 15:44,Fito Paez,Sus Auriculares
4/2/2023 15:41,Fito Paez,Cervecería Gorostarzu
4/2/2023 15:38,Fito Paez,Un Ángel Abrió Alas
4/2/2023 15:35,Fito Paez,The Moon Over Mahattan
4/2/2023 15:33,Fito Paez,Enciende el Amor
4/2/2023 15:29,Fito Paez,Hogar
4/2/2023 15:24,Fito Paez,El Mar de Gerardo
4/2/2023 15:18,The Beatles,Yesterday - Remastered 2009
4/2/2023 15:16,The Beatles,It's Only Love - Remastered 2009
4/2/2023 15:14,The Beatles,Ticket To Ride - Remastered 2009
4/2/2023 15:11,The Beatles,I Need You - Remastered 2009
4/2/2023 15:09,The Beatles,The Night Before - Remastered 2009
4/2/2023 15:06,The Beatles,I've Just Seen A Face - Remastered 2009
4/2/2023 15:04,The Beatles,Dizzy Miss Lizzy - Remastered 2009
4/2/2023 15:01,The Beatles,You Like Me Too Much - Remastered 2009
4/2/2023 14:59,The Beatles,You've Got To Hide Your Love Away - Remastered 2009
4/2/2023 14:56,The Beatles,Another Girl - Remastered 2009
4/2/2023 14:54,The Beatles,Tell Me What You See - Remastered 2009
4/2/2023 14:52,The Beatles,Act Naturally - Remastered 2009
4/2/2023 14:49,The Beatles,You're Going To Lose That Girl - Remastered 2009
4/2/2023 14:47,The Beatles,Help! - Remastered 2009
4/2/2023 14:44,The Beatles,I'll Cry Instead - Remastered 2009
4/2/2023 14:42,The Beatles,And I Love Her - Remastered 2009
4/2/2023 14:39,The Beatles,Things We Said Today - Remastered 2009
4/2/2023 14:37,The Beatles,You Can't Do That - Remastered 2009
4/2/2023 14:34,The Beatles,Can't Buy Me Love - Remastered 2009
4/2/2023 14:32,The Beatles,I Should Have Known Better - Remastered 2009
4/2/2023 14:29,The Beatles,Any Time At All - Remastered 2009
4/2/2023 14:27,The Beatles,I'm Happy Just To Dance With You - Remastered 2009
4/2/2023 14:25,The Beatles,A Hard Day's Night - Remastered 2009
4/2/2023 14:23,The Beatles,I'll Be Back - Remastered 2009
4/2/2023 14:20,The Beatles,Tell Me Why - Remastered 2009
4/2/2023 14:18,The Beatles,When I Get Home - Remastered 2009
4/2/2023 14:16,The Beatles,If I Fell - Remastered 2009
4/2/2023 14:13,The Beatles,A Hard Day's Night - Remastered 2009
4/2/2023 14:12,The Beatles,Twist And Shout - Remastered 2009
4/2/2023 14:10,The Beatles,Ask Me Why - Remastered 2009
4/2/2023 14:07,The Beatles,Love Me Do - Remastered 2009
4/2/2023 14:05,The Beatles,Anna (Go To Him) - Remastered 2009
4/2/2023 14:02,The Beatles,Boys - Remastered 2009
4/2/2023 14:00,The Beatles,P.S. I Love You - Remastered 2009
4/2/2023 13:57,The Beatles,There's A Place - Remastered 2009
4/2/2023 13:56,The Beatles,A Taste Of Honey - Remastered 2009
4/2/2023 13:54,The Beatles,Baby It's You - Remastered 2009
4/2/2023 13:51,The Beatles,Misery - Remastered 2009
4/2/2023 13:49,The Beatles,Do You Want To Know A Secret - Remastered 2009
4/2/2023 13:47,The Beatles,Chains - Remastered 2009
4/2/2023 13:45,The Beatles,Please Please Me - Remastered 2009
4/2/2023 13:43,The Beatles,I Saw Her Standing There - Remastered 2009
3/2/2023 22:24,Ratones Paranoicos,Lo que doy - Vivo
3/2/2023 22:13,Intoxicados,Don Electrón
3/2/2023 21:53,Intoxicados,Don Electrón
3/2/2023 21:06,Los Visitantes,Estaré
3/2/2023 21:06,La Renga,Bien Alto
3/2/2023 21:01,Los Caballeros De La Quema,Hasta Estallar
3/2/2023 20:45,Los Caballeros De La Quema,Hasta Estallar
3/2/2023 20:43,Don Osvaldo,Misterios
3/2/2023 12:44,Don Osvaldo,Misterios
3/2/2023 12:31,Patricio Rey y sus Redonditos de Ricota,Yo Caníbal
3/2/2023 12:28,Catupecu Machu,Para Vestirte Hoy
3/2/2023 12:28,Almafuerte,Convide Rutero
3/2/2023 12:28,Ratones Paranoicos,Juana de Arco
